block_id,A,B,probability,block_number
538,1,1000,0.2,62
555,1,10,0.8823529411764706,64
555,1,100,0.0,64
555,1,1000,0.0,64
555,2,10,0.0,64
555,2,100,0.0,64
555,2,1000,0.0,64
555,3,10,0.1176470588235294,64
555,3,100,0.0,64
555,3,1000,0.0,64
584,1,10,0.6,65
584,1,100,0.2,65
584,1,1000,0.2,65
594,3,10,0.2,67
594,3,100,0.2,67
594,3,1000,0.6,67
626,3,10,0.2,69
626,3,100,0.2,69
626,3,1000,0.6,69
639,1,10,0.6,70
639,1,100,0.2,70
639,1,1000,0.2,70
644,1,10,0.6,71
644,1,100,0.2,71
644,1,1000,0.2,71
651,1,10,0.6,72
651,1,100,0.2,72
651,1,1000,0.2,72
662,1,10,0.6,73
662,1,100,0.2,73
662,1,1000,0.2,73
716,1,10,0.6,74
716,1,100,0.2,74
716,1,1000,0.2,74
748,3,10,0.2,78
748,3,100,0.2,78
748,3,1000,0.6,78
749,1,10,0.8823529411764706,79
749,1,100,0.0,79
749,1,1000,0.0,79
749,2,10,0.0,79
749,2,100,0.0,79
749,2,1000,0.0,79
749,3,10,0.1176470588235294,79
749,3,100,0.0,79
749,3,1000,0.0,79
767,1,10,0.6,80
767,1,100,0.2,80
767,1,1000,0.2,80
792,1,10,0.6,82
792,1,100,0.2,82
792,1,1000,0.2,82
804,1,10,0.6,84
804,1,100,0.2,84
804,1,1000,0.2,84
815,1,10,0.6,85
815,1,100,0.2,85
815,1,1000,0.2,85
817,3,10,0.2,86
817,3,100,0.2,86
817,3,1000,0.6,86
832,1,10,0.6,87
832,1,100,0.2,87
832,1,1000,0.2,87
847,1,10,0.6,88
847,1,100,0.2,88
847,1,1000,0.2,88
876,1,10,0.6,90
876,1,100,0.2,90
876,1,1000,0.2,90
900,3,10,0.2,91
900,3,100,0.2,91
900,3,1000,0.6,91
905,1,10,0.6,92
905,1,100,0.2,92
905,1,1000,0.2,92
927,1,10,0.6,95
927,1,100,0.2,95
927,1,1000,0.2,95
935,1,10,0.6,96
935,1,100,0.2,96
935,1,1000,0.2,96
956,3,10,0.2,97
956,3,100,0.2,97
956,3,1000,0.6,97
991,1,10,0.6,100
991,1,100,0.2,100
991,1,1000,0.2,100
995,1,10,0.6,101
995,1,100,0.2,101
995,1,1000,0.2,101
1012,3,10,0.2,103
1012,3,100,0.2,103
1012,3,1000,0.6,103
1016,1,10,0.6,104
1016,1,100,0.2,104
1016,1,1000,0.2,104
1040,1,10,0.6,106
1040,1,100,0.2,106
1040,1,1000,0.2,106
1057,3,10,0.2,107
1057,3,100,0.2,107
1057,3,1000,0.6,107
1059,3,10,0.2,109
1059,3,100,0.2,109
1059,3,1000,0.6,109
1093,1,10,0.6,111
1093,1,100,0.2,111
1093,1,1000,0.2,111
1111,3,10,0.2,112
1111,3,100,0.2,112
1111,3,1000,0.6,112
1118,1,10,0.6,113
1118,1,100,0.2,113
1118,1,1000,0.2,113
1134,3,10,0.2,117
1134,3,100,0.2,117
1134,3,1000,0.6,117
1141,3,10,0.2,118
1141,3,100,0.2,118
1141,3,1000,0.6,118
1154,1,10,0.6,120
1154,1,100,0.2,120
1154,1,1000,0.2,120
1193,3,10,0.2,121
1193,3,100,0.2,121
1193,3,1000,0.6,121
1205,1,10,0.6,123
1205,1,100,0.2,123
1205,1,1000,0.2,123
1223,1,10,0.6,126
1223,1,100,0.2,126
1223,1,1000,0.2,126
1228,1,10,0.6,127
1228,1,100,0.2,127
1228,1,1000,0.2,127
1232,3,10,0.2,128
1232,3,100,0.2,128
1232,3,1000,0.6,128
1250,1,10,0.6,129
1250,1,100,0.2,129
1250,1,1000,0.2,129
1262,3,10,0.2,131
1262,3,100,0.2,131
1262,3,1000,0.6,131
1267,1,10,0.6,132
1267,1,100,0.2,132
1267,1,1000,0.2,132
1272,1,10,0.6,133
1272,1,100,0.2,133
1272,1,1000,0.2,133
1326,1,10,0.8823529411764706,136
1326,1,100,0.0,136
1326,1,1000,0.0,136
1326,2,10,0.0,136
1326,2,100,0.0,136
1326,2,1000,0.0,136
1326,3,10,0.1176470588235294,136
1326,3,100,0.0,136
1326,3,1000,0.0,136
1353,1,10,0.6,140
1353,1,100,0.2,140
1353,1,1000,0.2,140
1354,1,10,0.6,141
1354,1,100,0.2,141
1354,1,1000,0.2,141
1363,1,10,0.6,144
1363,1,100,0.2,144
1363,1,1000,0.2,144
1383,3,10,0.2,145
1383,3,100,0.2,145
1383,3,1000,0.6,145
1384,1,10,0.6,146
1384,1,100,0.2,146
1384,1,1000,0.2,146
1386,3,10,0.2,147
1386,3,100,0.2,147
1386,3,1000,0.6,147
1392,3,10,0.2,148
1392,3,100,0.2,148
1392,3,1000,0.6,148
1408,1,10,0.6,149
1408,1,100,0.2,149
1408,1,1000,0.2,149
1438,1,10,0.6,151
1438,1,100,0.2,151
1438,1,1000,0.2,151
1441,3,10,0.2,152
1441,3,100,0.2,152
1441,3,1000,0.6,152
1471,1,10,0.6,153
1471,1,100,0.2,153
1471,1,1000,0.2,153
1473,3,10,0.2,155
1473,3,100,0.2,155
1473,3,1000,0.6,155
1480,1,10,0.6,157
1480,1,100,0.2,157
1480,1,1000,0.2,157
1498,1,10,0.6,159
1498,1,100,0.2,159
1498,1,1000,0.2,159
1523,1,10,0.6,162
1523,1,100,0.2,162
1523,1,1000,0.2,162
1551,3,10,0.2,164
1551,3,100,0.2,164
1551,3,1000,0.6,164
1553,1,10,0.6,165
1553,1,100,0.2,165
1553,1,1000,0.2,165
1555,1,10,0.6,166
1555,1,100,0.2,166
1555,1,1000,0.2,166
1568,3,10,0.2,168
1568,3,100,0.2,168
1568,3,1000,0.6,168
1570,3,10,0.2,169
1570,3,100,0.2,169
1570,3,1000,0.6,169
1574,1,10,0.6,170
1574,1,100,0.2,170
1574,1,1000,0.2,170
1584,3,10,0.2,172
1584,3,100,0.2,172
1584,3,1000,0.6,172
1591,1,10,0.6,173
1591,1,100,0.2,173
1591,1,1000,0.2,173
1596,3,10,0.2,174
1596,3,100,0.2,174
1596,3,1000,0.6,174
1611,3,10,0.2,177
1611,3,100,0.2,177
1611,3,1000,0.6,177
1626,3,10,0.2,178
1626,3,100,0.2,178
1626,3,1000,0.6,178
1631,1,10,0.6,179
1631,1,100,0.2,179
1631,1,1000,0.2,179
1633,1,10,0.6,180
1633,1,100,0.2,180
1633,1,1000,0.2,180
1685,3,10,0.2,184
1685,3,100,0.2,184
1685,3,1000,0.6,184
1706,3,10,0.2,185
1706,3,100,0.2,185
1706,3,1000,0.6,185
1725,3,10,0.2,186
1725,3,100,0.2,186
1725,3,1000,0.6,186
1728,1,10,0.6,187
1728,1,100,0.2,187
1728,1,1000,0.2,187
1732,1,10,0.6,188
1732,1,100,0.2,188
1732,1,1000,0.2,188
1744,1,10,0.6,189
1744,1,100,0.2,189
1744,1,1000,0.2,189
1752,1,10,0.6,190
1752,1,100,0.2,190
1752,1,1000,0.2,190
1766,1,10,0.6,191
1766,1,100,0.2,191
1766,1,1000,0.2,191
1786,1,10,0.6,192
1786,1,100,0.2,192
1786,1,1000,0.2,192
1793,3,10,0.2,193
1793,3,100,0.2,193
1793,3,1000,0.6,193
1870,1,10,0.6,194
1870,1,100,0.2,194
1870,1,1000,0.2,194
1877,1,10,0.6,195
1877,1,100,0.2,195
1877,1,1000,0.2,195
1882,1,10,0.6,196
1882,1,100,0.2,196
1882,1,1000,0.2,196
1894,1,10,0.6,198
1894,1,100,0.2,198
1894,1,1000,0.2,198
1909,3,10,0.2,200
1909,3,100,0.2,200
1909,3,1000,0.6,200
1934,3,10,0.2,201
1934,3,100,0.2,201
1934,3,1000,0.6,201
1947,3,10,0.2,202
1947,3,100,0.2,202
1947,3,1000,0.6,202
1952,1,10,0.6,203
1952,1,100,0.2,203
1952,1,1000,0.2,203
1963,1,10,0.6,204
1963,1,100,0.2,204
1963,1,1000,0.2,204
1978,1,10,0.6,206
1978,1,100,0.2,206
1978,1,1000,0.2,206
1979,1,10,0.6,207
1979,1,100,0.2,207
1979,1,1000,0.2,207
1992,3,10,0.2,211
1992,3,100,0.2,211
1992,3,1000,0.6,211
1999,3,10,0.2,212
1999,3,100,0.2,212
1999,3,1000,0.6,212
2019,3,10,0.2,213
2019,3,100,0.2,213
2019,3,1000,0.6,213
2023,3,10,0.2,214
2023,3,100,0.2,214
2023,3,1000,0.6,214
2034,1,10,0.6,215
2034,1,100,0.2,215
2034,1,1000,0.2,215
2038,1,10,0.6,216
2038,1,100,0.2,216
2038,1,1000,0.2,216
2053,1,10,0.6,217
2053,1,100,0.2,217
2053,1,1000,0.2,217
2079,1,10,0.6,218
2079,1,100,0.2,218
2079,1,1000,0.2,218
2081,1,10,0.6,220
2081,1,100,0.2,220
2081,1,1000,0.2,220
2083,1,10,0.8823529411764706,221
2083,1,100,0.0,221
2083,1,1000,0.0,221
2083,2,10,0.0,221
2083,2,100,0.0,221
2083,2,1000,0.0,221
2083,3,10,0.1176470588235294,221
2083,3,100,0.0,221
2083,3,1000,0.0,221
2084,1,10,0.6,222
2084,1,100,0.2,222
2084,1,1000,0.2,222
2087,1,10,0.6,223
2087,1,100,0.2,223
2087,1,1000,0.2,223
2101,1,10,0.8823529411764706,224
2101,1,100,0.0,224
2101,1,1000,0.0,224
2101,2,10,0.0,224
2101,2,100,0.0,224
2101,2,1000,0.0,224
2101,3,10,0.1176470588235294,224
2101,3,100,0.0,224
2101,3,1000,0.0,224
2103,1,10,0.6,225
2103,1,100,0.2,225
2103,1,1000,0.2,225
2106,3,10,0.2,226
2106,3,100,0.2,226
2106,3,1000,0.6,226
2123,1,10,0.6,228
2123,1,100,0.2,228
2123,1,1000,0.2,228
2137,3,10,0.2,229
2137,3,100,0.2,229
2137,3,1000,0.6,229
2138,1,10,0.6,230
2138,1,100,0.2,230
2138,1,1000,0.2,230
2164,1,10,0.6,233
2164,1,100,0.2,233
2164,1,1000,0.2,233
2167,1,10,0.6,234
2167,1,100,0.2,234
2167,1,1000,0.2,234
2174,3,10,0.2,236
2174,3,100,0.2,236
2174,3,1000,0.6,236
2175,1,10,0.6,237
2175,1,100,0.2,237
2175,1,1000,0.2,237
2198,1,10,0.6,239
2198,1,100,0.2,239
2198,1,1000,0.2,239
2199,1,10,0.6,240
2199,1,100,0.2,240
2199,1,1000,0.2,240
2214,1,10,0.6,241
2214,1,100,0.2,241
2214,1,1000,0.2,241
2228,1,10,0.6,242
2228,1,100,0.2,242
2228,1,1000,0.2,242
2256,1,10,0.8823529411764706,244
2256,1,100,0.0,244
2256,1,1000,0.0,244
2256,2,10,0.0,244
2256,2,100,0.0,244
2256,2,1000,0.0,244
2256,3,10,0.1176470588235294,244
2256,3,100,0.0,244
2256,3,1000,0.0,244
2259,3,10,0.2,245
2259,3,100,0.2,245
2259,3,1000,0.6,245
2268,1,10,0.6,246
2268,1,100,0.2,246
2268,1,1000,0.2,246
2311,3,10,0.2,247
2311,3,100,0.2,247
2311,3,1000,0.6,247
2327,1,10,0.6,250
2327,1,100,0.2,250
2327,1,1000,0.2,250
2346,1,10,0.6,251
2346,1,100,0.2,251
2346,1,1000,0.2,251
2376,3,10,0.2,252
2376,3,100,0.2,252
2376,3,1000,0.6,252
2377,1,10,0.6,253
2377,1,100,0.2,253
2377,1,1000,0.2,253
2384,1,10,0.6,254
2384,1,100,0.2,254
2384,1,1000,0.2,254
2411,1,10,0.6,258
2411,1,100,0.2,258
2411,1,1000,0.2,258
2428,1,10,0.6,259
2428,1,100,0.2,259
2428,1,1000,0.2,259
2436,1,10,0.6,260
2436,1,100,0.2,260
2436,1,1000,0.2,260
2438,3,10,0.2,261
2438,3,100,0.2,261
2438,3,1000,0.6,261
2482,1,10,0.6,263
2482,1,100,0.2,263
2482,1,1000,0.2,263
2500,1,10,0.6,264
2500,1,100,0.2,264
2500,1,1000,0.2,264
2533,1,10,0.6,266
2533,1,100,0.2,266
2533,1,1000,0.2,266
2546,1,10,0.6,267
2546,1,100,0.2,267
2546,1,1000,0.2,267
2551,3,10,0.2,268
2551,3,100,0.2,268
2551,3,1000,0.6,268
2564,1,10,0.6,269
2564,1,100,0.2,269
2564,1,1000,0.2,269
2596,3,10,0.2,271
2596,3,100,0.2,271
2596,3,1000,0.6,271
2606,3,10,0.2,272
2606,3,100,0.2,272
2606,3,1000,0.6,272
2616,3,10,0.2,274
2616,3,100,0.2,274
2616,3,1000,0.6,274
2656,3,10,0.2,277
2656,3,100,0.2,277
2656,3,1000,0.6,277
2658,1,10,0.8823529411764706,278
2658,1,100,0.0,278
2658,1,1000,0.0,278
2658,2,10,0.0,278
2658,2,100,0.0,278
2658,2,1000,0.0,278
2658,3,10,0.1176470588235294,278
2658,3,100,0.0,278
2658,3,1000,0.0,278
2660,3,10,0.2,279
2660,3,100,0.2,279
2660,3,1000,0.6,279
2711,1,10,0.6,283
2711,1,100,0.2,283
2711,1,1000,0.2,283
2715,3,10,0.2,284
2715,3,100,0.2,284
2715,3,1000,0.6,284
2735,1,10,0.6,287
2735,1,100,0.2,287
2735,1,1000,0.2,287
2739,1,10,0.6,288
2739,1,100,0.2,288
2739,1,1000,0.2,288
2746,1,10,0.6,289
2746,1,100,0.2,289
2746,1,1000,0.2,289
2748,3,10,0.2,290
2748,3,100,0.2,290
2748,3,1000,0.6,290
2751,1,10,0.6,291
2751,1,100,0.2,291
2751,1,1000,0.2,291
2785,1,10,0.6,296
2785,1,100,0.2,296
2785,1,1000,0.2,296
2808,1,10,0.6,297
2808,1,100,0.2,297
2808,1,1000,0.2,297
2891,1,10,0.6,301
2891,1,100,0.2,301
2891,1,1000,0.2,301
2895,1,10,0.6,302
2895,1,100,0.2,302
2895,1,1000,0.2,302
2896,3,10,0.2,303
2896,3,100,0.2,303
2896,3,1000,0.6,303
2901,3,10,0.2,304
2901,3,100,0.2,304
2901,3,1000,0.6,304
2911,3,10,0.2,305
2911,3,100,0.2,305
2911,3,1000,0.6,305
2914,1,10,0.6,306
2914,1,100,0.2,306
2914,1,1000,0.2,306
2915,1,10,0.6,307
2915,1,100,0.2,307
2915,1,1000,0.2,307
2917,3,10,0.2,308
2917,3,100,0.2,308
2917,3,1000,0.6,308
2920,3,10,0.2,309
2920,3,100,0.2,309
2920,3,1000,0.6,309
2921,3,10,0.2,310
2921,3,100,0.2,310
2921,3,1000,0.6,310
2925,3,10,0.2,311
2925,3,100,0.2,311
2925,3,1000,0.6,311
2932,1,10,0.6,314
2932,1,100,0.2,314
2932,1,1000,0.2,314
2960,1,10,0.6,315
2960,1,100,0.2,315
2960,1,1000,0.2,315
2972,3,10,0.2,316
2972,3,100,0.2,316
2972,3,1000,0.6,316
3000,1,10,0.6,318
3000,1,100,0.2,318
3000,1,1000,0.2,318
3019,1,10,0.6,319
3019,1,100,0.2,319
3019,1,1000,0.2,319
3022,3,10,0.2,320
3022,3,100,0.2,320
3022,3,1000,0.6,320
3047,1,10,0.6,321
3047,1,100,0.2,321
3047,1,1000,0.2,321
3048,1,10,0.6,322
3048,1,100,0.2,322
3048,1,1000,0.2,322
3076,3,10,0.2,324
3076,3,100,0.2,324
3076,3,1000,0.6,324
3079,3,10,0.2,325
3079,3,100,0.2,325
3079,3,1000,0.6,325
3080,1,10,0.6,326
3080,1,100,0.2,326
3080,1,1000,0.2,326
3093,3,10,0.2,327
3093,3,100,0.2,327
3093,3,1000,0.6,327
3120,1,10,0.6,330
3120,1,100,0.2,330
3120,1,1000,0.2,330
3121,1,10,0.6,331
3121,1,100,0.2,331
3121,1,1000,0.2,331
3132,3,10,0.2,332
3132,3,100,0.2,332
3132,3,1000,0.6,332
3146,1,10,0.6,333
3146,1,100,0.2,333
3146,1,1000,0.2,333
3165,1,10,0.6,334
3165,1,100,0.2,334
3165,1,1000,0.2,334
3171,1,10,0.6,336
3171,1,100,0.2,336
3171,1,1000,0.2,336
3179,1,10,0.6,337
3179,1,100,0.2,337
3179,1,1000,0.2,337
3181,3,10,0.2,338
3181,3,100,0.2,338
3181,3,1000,0.6,338
3196,1,10,0.6,339
3196,1,100,0.2,339
3196,1,1000,0.2,339
3214,1,10,0.6,340
3214,1,100,0.2,340
3214,1,1000,0.2,340
3224,1,10,0.6,341
3224,1,100,0.2,341
3224,1,1000,0.2,341
3229,1,10,0.6,342
3229,1,100,0.2,342
3229,1,1000,0.2,342
3244,3,10,0.2,343
3244,3,100,0.2,343
3244,3,1000,0.6,343
3296,3,10,0.2,345
3296,3,100,0.2,345
3296,3,1000,0.6,345
3335,1,10,0.6,347
3335,1,100,0.2,347
3335,1,1000,0.2,347
3343,1,10,0.6,349
3343,1,100,0.2,349
3343,1,1000,0.2,349
3348,1,10,0.6,350
3348,1,100,0.2,350
3348,1,1000,0.2,350
3352,1,10,0.6,351
3352,1,100,0.2,351
3352,1,1000,0.2,351
3371,1,10,0.8823529411764706,352
3371,1,100,0.0,352
3371,1,1000,0.0,352
3371,2,10,0.0,352
3371,2,100,0.0,352
3371,2,1000,0.0,352
3371,3,10,0.1176470588235294,352
3371,3,100,0.0,352
3371,3,1000,0.0,352
3407,1,10,0.6,355
3407,1,100,0.2,355
3407,1,1000,0.2,355
3428,3,10,0.2,357
3428,3,100,0.2,357
3428,3,1000,0.6,357
3459,1,10,0.6,358
3459,1,100,0.2,358
3459,1,1000,0.2,358
3494,3,10,0.2,361
3494,3,100,0.2,361
3494,3,1000,0.6,361
3524,1,10,0.6,364
3524,1,100,0.2,364
3524,1,1000,0.2,364
3539,3,10,0.2,365
3539,3,100,0.2,365
3539,3,1000,0.6,365
3554,3,10,0.2,366
3554,3,100,0.2,366
3554,3,1000,0.6,366
3564,1,10,0.6,367
3564,1,100,0.2,367
3564,1,1000,0.2,367
3567,3,10,0.2,368
3567,3,100,0.2,368
3567,3,1000,0.6,368
3583,1,10,0.6,369
3583,1,100,0.2,369
3583,1,1000,0.2,369
3593,1,10,0.6,370
3593,1,100,0.2,370
3593,1,1000,0.2,370
3618,3,10,0.2,372
3618,3,100,0.2,372
3618,3,1000,0.6,372
3629,3,10,0.2,373
3629,3,100,0.2,373
3629,3,1000,0.6,373
3635,1,10,0.6,374
3635,1,100,0.2,374
3635,1,1000,0.2,374
3645,3,10,0.2,375
3645,3,100,0.2,375
3645,3,1000,0.6,375
3656,1,10,0.6,376
3656,1,100,0.2,376
3656,1,1000,0.2,376
3660,1,10,0.6,377
3660,1,100,0.2,377
3660,1,1000,0.2,377
3664,1,10,0.6,378
3664,1,100,0.2,378
3664,1,1000,0.2,378
3705,3,10,0.2,385
3705,3,100,0.2,385
3705,3,1000,0.6,385
3709,1,10,0.6,386
3709,1,100,0.2,386
3709,1,1000,0.2,386
3749,1,10,0.6,388
3749,1,100,0.2,388
3749,1,1000,0.2,388
3756,1,10,0.6,389
3756,1,100,0.2,389
3756,1,1000,0.2,389
3812,1,10,0.6,391
3812,1,100,0.2,391
3812,1,1000,0.2,391
3827,1,10,0.6,392
3827,1,100,0.2,392
3827,1,1000,0.2,392
3855,3,10,0.2,396
3855,3,100,0.2,396
3855,3,1000,0.6,396
3871,3,10,0.2,397
3871,3,100,0.2,397
3871,3,1000,0.6,397
3893,3,10,0.2,399
3893,3,100,0.2,399
3893,3,1000,0.6,399
3901,1,10,0.6,402
3901,1,100,0.2,402
3901,1,1000,0.2,402
3906,1,10,0.6,403
3906,1,100,0.2,403
3906,1,1000,0.2,403
3914,1,10,0.6,404
3914,1,100,0.2,404
3914,1,1000,0.2,404
3939,1,10,0.6,405
3939,1,100,0.2,405
3939,1,1000,0.2,405
3956,3,10,0.2,406
3956,3,100,0.2,406
3956,3,1000,0.6,406
3965,1,10,0.6,407
3965,1,100,0.2,407
3965,1,1000,0.2,407
3976,1,10,0.6,408
3976,1,100,0.2,408
3976,1,1000,0.2,408
4010,1,10,0.6,411
4010,1,100,0.2,411
4010,1,1000,0.2,411
4018,3,10,0.2,412
4018,3,100,0.2,412
4018,3,1000,0.6,412
4019,1,10,0.6,413
4019,1,100,0.2,413
4019,1,1000,0.2,413
4026,1,10,0.6,416
4026,1,100,0.2,416
4026,1,1000,0.2,416
4036,3,10,0.2,417
4036,3,100,0.2,417
4036,3,1000,0.6,417
4052,3,10,0.2,419
4052,3,100,0.2,419
4052,3,1000,0.6,419
4056,1,10,0.6,420
4056,1,100,0.2,420
4056,1,1000,0.2,420
4063,3,10,0.2,421
4063,3,100,0.2,421
4063,3,1000,0.6,421
4070,3,10,0.2,422
4070,3,100,0.2,422
4070,3,1000,0.6,422
4099,1,10,0.6,423
4099,1,100,0.2,423
4099,1,1000,0.2,423
4170,1,10,0.6,426
4170,1,100,0.2,426
4170,1,1000,0.2,426
4175,1,10,0.6,427
4175,1,100,0.2,427
4175,1,1000,0.2,427
4176,1,10,0.6,428
4176,1,100,0.2,428
4176,1,1000,0.2,428
4178,1,10,0.6,429
4178,1,100,0.2,429
4178,1,1000,0.2,429
4190,1,10,0.6,431
4190,1,100,0.2,431
4190,1,1000,0.2,431
4203,1,10,0.6,432
4203,1,100,0.2,432
4203,1,1000,0.2,432
4233,1,10,0.6,434
4233,1,100,0.2,434
4233,1,1000,0.2,434
4248,1,10,0.6,435
4248,1,100,0.2,435
4248,1,1000,0.2,435
4292,3,10,0.2,437
4292,3,100,0.2,437
4292,3,1000,0.6,437
4309,1,10,0.8823529411764706,439
4309,1,100,0.0,439
4309,1,1000,0.0,439
4309,2,10,0.0,439
4309,2,100,0.0,439
4309,2,1000,0.0,439
4309,3,10,0.1176470588235294,439
4309,3,100,0.0,439
4309,3,1000,0.0,439
4318,1,10,0.6,441
4318,1,100,0.2,441
4318,1,1000,0.2,441
4319,1,10,0.6,442
4319,1,100,0.2,442
4319,1,1000,0.2,442
4329,1,10,0.6,444
4329,1,100,0.2,444
4329,1,1000,0.2,444
4330,3,10,0.2,445
4330,3,100,0.2,445
4330,3,1000,0.6,445
4333,3,10,0.2,446
4333,3,100,0.2,446
4333,3,1000,0.6,446
4348,3,10,0.2,448
4348,3,100,0.2,448
4348,3,1000,0.6,448
4357,1,10,0.8823529411764706,449
4357,1,100,0.0,449
4357,1,1000,0.0,449
4357,2,10,0.0,449
4357,2,100,0.0,449
4357,2,1000,0.0,449
4357,3,10,0.1176470588235294,449
4357,3,100,0.0,449
4357,3,1000,0.0,449
4378,1,10,0.6,451
4378,1,100,0.2,451
4378,1,1000,0.2,451
4379,1,10,0.6,452
4379,1,100,0.2,452
4379,1,1000,0.2,452
4388,1,10,0.6,453
4388,1,100,0.2,453
4388,1,1000,0.2,453
4395,3,10,0.2,454
4395,3,100,0.2,454
4395,3,1000,0.6,454
4417,1,10,0.6,456
4417,1,100,0.2,456
4417,1,1000,0.2,456
4419,1,10,0.6,457
4419,1,100,0.2,457
4419,1,1000,0.2,457
4432,3,10,0.2,460
4432,3,100,0.2,460
4432,3,1000,0.6,460
4438,3,10,0.2,461
4438,3,100,0.2,461
4438,3,1000,0.6,461
4443,3,10,0.2,462
4443,3,100,0.2,462
4443,3,1000,0.6,462
4454,3,10,0.2,463
4454,3,100,0.2,463
4454,3,1000,0.6,463
4458,3,10,0.2,464
4458,3,100,0.2,464
4458,3,1000,0.6,464
4461,1,10,0.6,465
4461,1,100,0.2,465
4461,1,1000,0.2,465
4484,1,10,0.6,466
4484,1,100,0.2,466
4484,1,1000,0.2,466
4488,1,10,0.6,467
4488,1,100,0.2,467
4488,1,1000,0.2,467
4491,1,10,0.6,468
4491,1,100,0.2,468
4491,1,1000,0.2,468
4498,1,10,0.6,469
4498,1,100,0.2,469
4498,1,1000,0.2,469
4499,1,10,0.6,470
4499,1,100,0.2,470
4499,1,1000,0.2,470
4505,3,10,0.2,471
4505,3,100,0.2,471
4505,3,1000,0.6,471
4546,1,10,0.8823529411764706,474
4546,1,100,0.0,474
4546,1,1000,0.0,474
4546,2,10,0.0,474
4546,2,100,0.0,474
4546,2,1000,0.0,474
4546,3,10,0.1176470588235294,474
4546,3,100,0.0,474
4546,3,1000,0.0,474
4549,3,10,0.2,476
4549,3,100,0.2,476
4549,3,1000,0.6,476
4569,3,10,0.2,479
4569,3,100,0.2,479
4569,3,1000,0.6,479
4571,1,10,0.6,480
4571,1,100,0.2,480
4571,1,1000,0.2,480
4587,3,10,0.2,481
4587,3,100,0.2,481
4587,3,1000,0.6,481
4610,1,10,0.6,482
4610,1,100,0.2,482
4610,1,1000,0.2,482
4665,1,10,0.6,487
4665,1,100,0.2,487
4665,1,1000,0.2,487
4694,3,10,0.2,489
4694,3,100,0.2,489
4694,3,1000,0.6,489
4695,1,10,0.6,490
4695,1,100,0.2,490
4695,1,1000,0.2,490
4697,1,10,0.6,491
4697,1,100,0.2,491
4697,1,1000,0.2,491
4707,1,10,0.6,492
4707,1,100,0.2,492
4707,1,1000,0.2,492
4715,3,10,0.2,493
4715,3,100,0.2,493
4715,3,1000,0.6,493
4727,1,10,0.8823529411764706,494
4727,1,100,0.0,494
4727,1,1000,0.0,494
4727,2,10,0.0,494
4727,2,100,0.0,494
4727,2,1000,0.0,494
4727,3,10,0.1176470588235294,494
4727,3,100,0.0,494
4727,3,1000,0.0,494
