block_id,A,B,probability,block_number
495,2,10,0.15,26
495,3,10,0.1,26
520,1,10,0.7499999999999999,27
520,2,10,0.15,27
520,3,10,0.1,27
537,1,10,0.7499999999999999,28
537,2,10,0.15,28
537,3,10,0.1,28
552,1,10,0.7499999999999999,29
552,2,10,0.15,29
552,3,10,0.1,29
555,1,10,0.8823529411764706,30
555,1,100,0.0,30
555,1,1000,0.0,30
555,2,10,0.0,30
555,2,100,0.0,30
555,2,1000,0.0,30
555,3,10,0.1176470588235294,30
555,3,100,0.0,30
555,3,1000,0.0,30
591,1,10,0.7499999999999999,31
591,2,10,0.15,31
591,3,10,0.1,31
604,1,10,0.7499999999999999,32
604,2,10,0.15,32
604,3,10,0.1,32
732,1,10,0.7499999999999999,33
732,2,10,0.15,33
732,3,10,0.1,33
734,1,10,0.7499999999999999,34
734,2,10,0.15,34
734,3,10,0.1,34
747,1,10,0.7499999999999999,35
747,2,10,0.15,35
747,3,10,0.1,35
749,1,10,0.8823529411764706,36
749,1,100,0.0,36
749,1,1000,0.0,36
749,2,10,0.0,36
749,2,100,0.0,36
749,2,1000,0.0,36
749,3,10,0.1176470588235294,36
749,3,100,0.0,36
749,3,1000,0.0,36
776,1,10,0.7499999999999999,37
776,2,10,0.15,37
776,3,10,0.1,37
793,1,10,0.7499999999999999,38
793,2,10,0.15,38
793,3,10,0.1,38
854,1,10,0.7499999999999999,39
854,2,10,0.15,39
854,3,10,0.1,39
906,1,10,0.7499999999999999,40
906,2,10,0.15,40
906,3,10,0.1,40
916,1,10,0.7499999999999999,41
916,2,10,0.15,41
916,3,10,0.1,41
968,1,10,0.7499999999999999,42
968,2,10,0.15,42
968,3,10,0.1,42
977,1,10,0.7499999999999999,43
977,2,10,0.15,43
977,3,10,0.1,43
999,1,10,0.7499999999999999,44
999,2,10,0.15,44
999,3,10,0.1,44
1030,1,10,0.7499999999999999,45
1030,2,10,0.15,45
1030,3,10,0.1,45
1058,1,10,0.7499999999999999,46
1058,2,10,0.15,46
1058,3,10,0.1,46
1066,1,10,0.7499999999999999,47
1066,2,10,0.15,47
1066,3,10,0.1,47
1120,1,10,0.7499999999999999,48
1120,2,10,0.15,48
1120,3,10,0.1,48
1126,1,10,0.7499999999999999,49
1126,2,10,0.15,49
1126,3,10,0.1,49
1129,1,10,0.7499999999999999,50
1129,2,10,0.15,50
1129,3,10,0.1,50
1149,1,10,0.7499999999999999,51
1149,2,10,0.15,51
1149,3,10,0.1,51
1204,1,10,0.7499999999999999,52
1204,2,10,0.15,52
1204,3,10,0.1,52
1206,1,10,0.7499999999999999,53
1206,2,10,0.15,53
1206,3,10,0.1,53
1216,1,10,0.7499999999999999,54
1216,2,10,0.15,54
1216,3,10,0.1,54
1260,1,10,0.7499999999999999,55
1260,2,10,0.15,55
1260,3,10,0.1,55
1289,1,10,0.7499999999999999,56
1289,2,10,0.15,56
1289,3,10,0.1,56
1323,1,10,0.7499999999999999,57
1323,2,10,0.15,57
1323,3,10,0.1,57
1326,1,10,0.8823529411764706,58
1326,1,100,0.0,58
1326,1,1000,0.0,58
1326,2,10,0.0,58
1326,2,100,0.0,58
1326,2,1000,0.0,58
1326,3,10,0.1176470588235294,58
1326,3,100,0.0,58
1326,3,1000,0.0,58
1336,1,10,0.7499999999999999,59
1336,2,10,0.15,59
1336,3,10,0.1,59
1341,1,10,0.7499999999999999,60
1341,2,10,0.15,60
1341,3,10,0.1,60
1348,1,10,0.7499999999999999,61
1348,2,10,0.15,61
1348,3,10,0.1,61
1356,1,10,0.7499999999999999,62
1356,2,10,0.15,62
1356,3,10,0.1,62
1359,1,10,0.7499999999999999,63
1359,2,10,0.15,63
1359,3,10,0.1,63
1426,1,10,0.7499999999999999,64
1426,2,10,0.15,64
1426,3,10,0.1,64
1472,1,10,0.7499999999999999,65
1472,2,10,0.15,65
1472,3,10,0.1,65
1478,1,10,0.7499999999999999,66
1478,2,10,0.15,66
1478,3,10,0.1,66
1486,1,10,0.7499999999999999,67
1486,2,10,0.15,67
1486,3,10,0.1,67
1506,1,10,0.7499999999999999,68
1506,2,10,0.15,68
1506,3,10,0.1,68
1520,1,10,0.7499999999999999,69
1520,2,10,0.15,69
1520,3,10,0.1,69
1533,1,10,0.7499999999999999,70
1533,2,10,0.15,70
1533,3,10,0.1,70
1564,1,10,0.7499999999999999,71
1564,2,10,0.15,71
1564,3,10,0.1,71
1577,1,10,0.7499999999999999,72
1577,2,10,0.15,72
1577,3,10,0.1,72
1598,1,10,0.7499999999999999,73
1598,2,10,0.15,73
1598,3,10,0.1,73
1605,1,10,0.7499999999999999,74
1605,2,10,0.15,74
1605,3,10,0.1,74
1639,1,10,0.7499999999999999,75
1639,2,10,0.15,75
1639,3,10,0.1,75
1651,1,10,0.7499999999999999,76
1651,2,10,0.15,76
1651,3,10,0.1,76
1678,1,10,0.7499999999999999,77
1678,2,10,0.15,77
1678,3,10,0.1,77
1889,1,10,0.7499999999999999,78
1889,2,10,0.15,78
1889,3,10,0.1,78
1899,1,10,0.7499999999999999,79
1899,2,10,0.15,79
1899,3,10,0.1,79
1974,1,10,0.7499999999999999,80
1974,2,10,0.15,80
1974,3,10,0.1,80
1980,1,10,0.7499999999999999,81
1980,2,10,0.15,81
1980,3,10,0.1,81
1984,1,10,0.7499999999999999,82
1984,2,10,0.15,82
1984,3,10,0.1,82
1991,1,10,0.7499999999999999,83
1991,2,10,0.15,83
1991,3,10,0.1,83
2080,1,10,0.7499999999999999,84
2080,2,10,0.15,84
2080,3,10,0.1,84
2083,1,10,0.8823529411764706,85
2083,1,100,0.0,85
2083,1,1000,0.0,85
2083,2,10,0.0,85
2083,2,100,0.0,85
2083,2,1000,0.0,85
2083,3,10,0.1176470588235294,85
2083,3,100,0.0,85
2083,3,1000,0.0,85
2101,1,10,0.8823529411764706,86
2101,1,100,0.0,86
2101,1,1000,0.0,86
2101,2,10,0.0,86
2101,2,100,0.0,86
2101,2,1000,0.0,86
2101,3,10,0.1176470588235294,86
2101,3,100,0.0,86
2101,3,1000,0.0,86
2122,1,10,0.7499999999999999,87
2122,2,10,0.15,87
2122,3,10,0.1,87
2151,1,10,0.7499999999999999,88
2151,2,10,0.15,88
2151,3,10,0.1,88
2160,1,10,0.7499999999999999,89
2160,2,10,0.15,89
2160,3,10,0.1,89
2168,1,10,0.7499999999999999,90
2168,2,10,0.15,90
2168,3,10,0.1,90
2184,1,10,0.7499999999999999,91
2184,2,10,0.15,91
2184,3,10,0.1,91
2234,1,10,0.7499999999999999,92
2234,2,10,0.15,92
2234,3,10,0.1,92
2256,1,10,0.8823529411764706,93
2256,1,100,0.0,93
2256,1,1000,0.0,93
2256,2,10,0.0,93
2256,2,100,0.0,93
2256,2,1000,0.0,93
2256,3,10,0.1176470588235294,93
2256,3,100,0.0,93
2256,3,1000,0.0,93
2315,1,10,0.7499999999999999,94
2315,2,10,0.15,94
2315,3,10,0.1,94
2320,1,10,0.7499999999999999,95
2320,2,10,0.15,95
2320,3,10,0.1,95
2396,1,10,0.7499999999999999,96
2396,2,10,0.15,96
2396,3,10,0.1,96
2400,1,10,0.7499999999999999,97
2400,2,10,0.15,97
2400,3,10,0.1,97
2408,1,10,0.7499999999999999,98
2408,2,10,0.15,98
2408,3,10,0.1,98
2454,1,10,0.7499999999999999,99
2454,2,10,0.15,99
2454,3,10,0.1,99
2501,1,10,0.7499999999999999,100
2501,2,10,0.15,100
2501,3,10,0.1,100
2578,1,10,0.7499999999999999,101
2578,2,10,0.15,101
2578,3,10,0.1,101
2607,1,10,0.7499999999999999,102
2607,2,10,0.15,102
2607,3,10,0.1,102
2619,1,10,0.7499999999999999,103
2619,2,10,0.15,103
2619,3,10,0.1,103
2644,1,10,0.7499999999999999,104
2644,2,10,0.15,104
2644,3,10,0.1,104
2658,1,10,0.8823529411764706,105
2658,1,100,0.0,105
2658,1,1000,0.0,105
2658,2,10,0.0,105
2658,2,100,0.0,105
2658,2,1000,0.0,105
2658,3,10,0.1176470588235294,105
2658,3,100,0.0,105
2658,3,1000,0.0,105
2674,1,10,0.7499999999999999,106
2674,2,10,0.15,106
2674,3,10,0.1,106
2685,1,10,0.7499999999999999,107
2685,2,10,0.15,107
2685,3,10,0.1,107
2696,1,10,0.7499999999999999,108
2696,2,10,0.15,108
2696,3,10,0.1,108
2719,1,10,0.7499999999999999,109
2719,2,10,0.15,109
2719,3,10,0.1,109
2727,1,10,0.7499999999999999,110
2727,2,10,0.15,110
2727,3,10,0.1,110
2756,1,10,0.7499999999999999,111
2756,2,10,0.15,111
2756,3,10,0.1,111
2762,1,10,0.7499999999999999,112
2762,2,10,0.15,112
2762,3,10,0.1,112
2764,1,10,0.7499999999999999,113
2764,2,10,0.15,113
2764,3,10,0.1,113
2775,1,10,0.7499999999999999,114
2775,2,10,0.15,114
2775,3,10,0.1,114
2840,1,10,0.7499999999999999,115
2840,2,10,0.15,115
2840,3,10,0.1,115
2868,1,10,0.7499999999999999,116
2868,2,10,0.15,116
2868,3,10,0.1,116
2871,1,10,0.7499999999999999,117
2871,2,10,0.15,117
2871,3,10,0.1,117
2929,1,10,0.7499999999999999,118
2929,2,10,0.15,118
2929,3,10,0.1,118
2930,1,10,0.7499999999999999,119
2930,2,10,0.15,119
2930,3,10,0.1,119
2998,1,10,0.7499999999999999,120
2998,2,10,0.15,120
2998,3,10,0.1,120
3073,1,10,0.7499999999999999,121
3073,2,10,0.15,121
3073,3,10,0.1,121
3103,1,10,0.7499999999999999,122
3103,2,10,0.15,122
3103,3,10,0.1,122
3116,1,10,0.7499999999999999,123
3116,2,10,0.15,123
3116,3,10,0.1,123
3170,1,10,0.7499999999999999,124
3170,2,10,0.15,124
3170,3,10,0.1,124
3266,1,10,0.7499999999999999,125
3266,2,10,0.15,125
3266,3,10,0.1,125
3332,1,10,0.7499999999999999,126
3332,2,10,0.15,126
3332,3,10,0.1,126
3338,1,10,0.7499999999999999,127
3338,2,10,0.15,127
3338,3,10,0.1,127
3371,1,10,0.8823529411764706,128
3371,1,100,0.0,128
3371,1,1000,0.0,128
3371,2,10,0.0,128
3371,2,100,0.0,128
3371,2,1000,0.0,128
3371,3,10,0.1176470588235294,128
3371,3,100,0.0,128
3371,3,1000,0.0,128
3391,1,10,0.7499999999999999,129
3391,2,10,0.15,129
3391,3,10,0.1,129
3394,1,10,0.7499999999999999,130
3394,2,10,0.15,130
3394,3,10,0.1,130
3413,1,10,0.7499999999999999,131
3413,2,10,0.15,131
3413,3,10,0.1,131
3483,1,10,0.7499999999999999,132
3483,2,10,0.15,132
3483,3,10,0.1,132
3489,1,10,0.7499999999999999,133
3489,2,10,0.15,133
3489,3,10,0.1,133
3507,1,10,0.7499999999999999,134
3507,2,10,0.15,134
3507,3,10,0.1,134
3520,1,10,0.7499999999999999,135
3520,2,10,0.15,135
3520,3,10,0.1,135
3604,1,10,0.7499999999999999,136
3604,2,10,0.15,136
3604,3,10,0.1,136
3666,1,10,0.7499999999999999,137
3666,2,10,0.15,137
3666,3,10,0.1,137
3671,1,10,0.7499999999999999,138
3671,2,10,0.15,138
3671,3,10,0.1,138
3672,1,10,0.7499999999999999,139
3672,2,10,0.15,139
3672,3,10,0.1,139
3682,1,10,0.7499999999999999,140
3682,2,10,0.15,140
3682,3,10,0.1,140
3688,1,10,0.7499999999999999,141
3688,2,10,0.15,141
3688,3,10,0.1,141
3689,1,10,0.7499999999999999,142
3689,2,10,0.15,142
3689,3,10,0.1,142
3711,1,10,0.7499999999999999,143
3711,2,10,0.15,143
3711,3,10,0.1,143
3788,1,10,0.7499999999999999,144
3788,2,10,0.15,144
3788,3,10,0.1,144
3833,1,10,0.7499999999999999,145
3833,2,10,0.15,145
3833,3,10,0.1,145
3834,1,10,0.7499999999999999,146
3834,2,10,0.15,146
3834,3,10,0.1,146
3847,1,10,0.7499999999999999,147
3847,2,10,0.15,147
3847,3,10,0.1,147
3874,1,10,0.7499999999999999,148
3874,2,10,0.15,148
3874,3,10,0.1,148
3895,1,10,0.7499999999999999,149
3895,2,10,0.15,149
3895,3,10,0.1,149
3899,1,10,0.7499999999999999,150
3899,2,10,0.15,150
3899,3,10,0.1,150
3982,1,10,0.7499999999999999,151
3982,2,10,0.15,151
3982,3,10,0.1,151
3985,1,10,0.7499999999999999,152
3985,2,10,0.15,152
3985,3,10,0.1,152
4020,1,10,0.7499999999999999,153
4020,2,10,0.15,153
4020,3,10,0.1,153
4025,1,10,0.7499999999999999,154
4025,2,10,0.15,154
4025,3,10,0.1,154
4043,1,10,0.7499999999999999,155
4043,2,10,0.15,155
4043,3,10,0.1,155
4120,1,10,0.7499999999999999,156
4120,2,10,0.15,156
4120,3,10,0.1,156
4150,1,10,0.7499999999999999,157
4150,2,10,0.15,157
4150,3,10,0.1,157
4182,1,10,0.7499999999999999,158
4182,2,10,0.15,158
4182,3,10,0.1,158
4218,1,10,0.7499999999999999,159
4218,2,10,0.15,159
4218,3,10,0.1,159
4274,1,10,0.7499999999999999,160
4274,2,10,0.15,160
4274,3,10,0.1,160
4295,1,10,0.7499999999999999,161
4295,2,10,0.15,161
4295,3,10,0.1,161
4309,1,10,0.8823529411764706,162
4309,1,100,0.0,162
4309,1,1000,0.0,162
4309,2,10,0.0,162
4309,2,100,0.0,162
4309,2,1000,0.0,162
4309,3,10,0.1176470588235294,162
4309,3,100,0.0,162
4309,3,1000,0.0,162
4313,1,10,0.7499999999999999,163
4313,2,10,0.15,163
4313,3,10,0.1,163
4328,1,10,0.7499999999999999,164
4328,2,10,0.15,164
4328,3,10,0.1,164
4336,1,10,0.7499999999999999,165
4336,2,10,0.15,165
4336,3,10,0.1,165
4357,1,10,0.8823529411764706,166
4357,1,100,0.0,166
4357,1,1000,0.0,166
4357,2,10,0.0,166
4357,2,100,0.0,166
4357,2,1000,0.0,166
4357,3,10,0.1176470588235294,166
4357,3,100,0.0,166
4357,3,1000,0.0,166
4375,1,10,0.7499999999999999,167
4375,2,10,0.15,167
4375,3,10,0.1,167
4416,1,10,0.7499999999999999,168
4416,2,10,0.15,168
4416,3,10,0.1,168
4422,1,10,0.7499999999999999,169
4422,2,10,0.15,169
4422,3,10,0.1,169
4430,1,10,0.7499999999999999,170
4430,2,10,0.15,170
4430,3,10,0.1,170
4526,1,10,0.7499999999999999,171
4526,2,10,0.15,171
4526,3,10,0.1,171
4544,1,10,0.7499999999999999,172
4544,2,10,0.15,172
4544,3,10,0.1,172
4546,1,10,0.8823529411764706,173
4546,1,100,0.0,173
4546,1,1000,0.0,173
4546,2,10,0.0,173
4546,2,100,0.0,173
4546,2,1000,0.0,173
4546,3,10,0.1176470588235294,173
4546,3,100,0.0,173
4546,3,1000,0.0,173
4548,1,10,0.7499999999999999,174
4548,2,10,0.15,174
4548,3,10,0.1,174
4550,1,10,0.7499999999999999,175
4550,2,10,0.15,175
4550,3,10,0.1,175
4554,1,10,0.7499999999999999,176
4554,2,10,0.15,176
4554,3,10,0.1,176
4611,1,10,0.7499999999999999,177
4611,2,10,0.15,177
4611,3,10,0.1,177
4619,1,10,0.7499999999999999,178
4619,2,10,0.15,178
4619,3,10,0.1,178
4651,1,10,0.7499999999999999,179
4651,2,10,0.15,179
4651,3,10,0.1,179
4657,1,10,0.7499999999999999,180
4657,2,10,0.15,180
4657,3,10,0.1,180
4672,1,10,0.7499999999999999,181
4672,2,10,0.15,181
4672,3,10,0.1,181
4727,1,10,0.8823529411764706,182
4727,1,100,0.0,182
4727,1,1000,0.0,182
4727,2,10,0.0,182
4727,2,100,0.0,182
4727,2,1000,0.0,182
4727,3,10,0.1176470588235294,182
4727,3,100,0.0,182
4727,3,1000,0.0,182
4740,1,10,0.7499999999999999,183
4740,2,10,0.15,183
4740,3,10,0.1,183
4761,1,10,0.8823529411764706,184
4761,1,100,0.0,184
4761,1,1000,0.0,184
4761,2,10,0.0,184
4761,2,100,0.0,184
4761,2,1000,0.0,184
4761,3,10,0.1176470588235294,184
4761,3,100,0.0,184
4761,3,1000,0.0,184
4809,1,10,0.7499999999999999,185
4809,2,10,0.15,185
4809,3,10,0.1,185
4827,1,10,0.7499999999999999,186
4827,2,10,0.15,186
4827,3,10,0.1,186
4839,1,10,0.7499999999999999,187
4839,2,10,0.15,187
4839,3,10,0.1,187
4864,1,10,0.7499999999999999,188
4864,2,10,0.15,188
4864,3,10,0.1,188
4867,1,10,0.7499999999999999,189
4867,2,10,0.15,189
4867,3,10,0.1,189
4902,1,10,0.7499999999999999,190
4902,2,10,0.15,190
4902,3,10,0.1,190
4938,1,10,0.8823529411764706,191
4938,1,100,0.0,191
4938,1,1000,0.0,191
4938,2,10,0.0,191
4938,2,100,0.0,191
4938,2,1000,0.0,191
4938,3,10,0.1176470588235294,191
4938,3,100,0.0,191
4938,3,1000,0.0,191
4952,1,10,0.7499999999999999,192
4952,2,10,0.15,192
4952,3,10,0.1,192
4955,1,10,0.7499999999999999,193
4955,2,10,0.15,193
4955,3,10,0.1,193
4995,1,10,0.7499999999999999,194
4995,2,10,0.15,194
4995,3,10,0.1,194
5026,1,10,0.7499999999999999,195
5026,2,10,0.15,195
5026,3,10,0.1,195
5068,1,10,0.7499999999999999,196
5068,2,10,0.15,196
5068,3,10,0.1,196
5113,1,10,0.7499999999999999,197
5113,2,10,0.15,197
5113,3,10,0.1,197
5147,1,10,0.7499999999999999,198
5147,2,10,0.15,198
5147,3,10,0.1,198
5150,1,10,0.7499999999999999,199
5150,2,10,0.15,199
5150,3,10,0.1,199
5218,1,10,0.7499999999999999,200
5218,2,10,0.15,200
5218,3,10,0.1,200
5231,1,10,0.7499999999999999,201
5231,2,10,0.15,201
5231,3,10,0.1,201
5247,1,10,0.7499999999999999,202
5247,2,10,0.15,202
5247,3,10,0.1,202
5267,1,10,0.7499999999999999,203
5267,2,10,0.15,203
5267,3,10,0.1,203
5288,1,10,0.7499999999999999,204
5288,2,10,0.15,204
5288,3,10,0.1,204
5290,1,10,0.7499999999999999,205
5290,2,10,0.15,205
5290,3,10,0.1,205
5345,1,10,0.7499999999999999,206
5345,2,10,0.15,206
5345,3,10,0.1,206
5357,1,10,0.7499999999999999,207
5357,2,10,0.15,207
5357,3,10,0.1,207
5358,1,10,0.7499999999999999,208
5358,2,10,0.15,208
5358,3,10,0.1,208
5389,1,10,0.7499999999999999,209
5389,2,10,0.15,209
5389,3,10,0.1,209
5417,1,10,0.7499999999999999,210
5417,2,10,0.15,210
5417,3,10,0.1,210
5426,1,10,0.8823529411764706,211
5426,1,100,0.0,211
5426,1,1000,0.0,211
5426,2,10,0.0,211
5426,2,100,0.0,211
5426,2,1000,0.0,211
5426,3,10,0.1176470588235294,211
5426,3,100,0.0,211
5426,3,1000,0.0,211
5427,1,10,0.7499999999999999,212
5427,2,10,0.15,212
5427,3,10,0.1,212
5440,1,10,0.7499999999999999,213
5440,2,10,0.15,213
5440,3,10,0.1,213
5451,1,10,0.7499999999999999,214
5451,2,10,0.15,214
5451,3,10,0.1,214
5453,1,10,0.7499999999999999,215
5453,2,10,0.15,215
5453,3,10,0.1,215
5465,1,10,0.8823529411764706,216
5465,1,100,0.0,216
5465,1,1000,0.0,216
5465,2,10,0.0,216
5465,2,100,0.0,216
5465,2,1000,0.0,216
5465,3,10,0.1176470588235294,216
5465,3,100,0.0,216
5465,3,1000,0.0,216
5489,1,10,0.7499999999999999,217
5489,2,10,0.15,217
5489,3,10,0.1,217
5533,1,10,0.7499999999999999,218
5533,2,10,0.15,218
5533,3,10,0.1,218
5588,1,10,0.7499999999999999,219
5588,2,10,0.15,219
5588,3,10,0.1,219
5601,1,10,0.7499999999999999,220
5601,2,10,0.15,220
5601,3,10,0.1,220
5631,1,10,0.7499999999999999,221
5631,2,10,0.15,221
5631,3,10,0.1,221
5635,1,10,0.7499999999999999,222
5635,2,10,0.15,222
5635,3,10,0.1,222
5648,1,10,0.7499999999999999,223
5648,2,10,0.15,223
5648,3,10,0.1,223
5653,1,10,0.7499999999999999,224
5653,2,10,0.15,224
5653,3,10,0.1,224
5684,1,10,0.7499999999999999,225
5684,2,10,0.15,225
5684,3,10,0.1,225
5704,1,10,0.7499999999999999,226
5704,2,10,0.15,226
5704,3,10,0.1,226
5712,1,10,0.7499999999999999,227
5712,2,10,0.15,227
5712,3,10,0.1,227
5725,1,10,0.7499999999999999,228
5725,2,10,0.15,228
5725,3,10,0.1,228
5748,1,10,0.7499999999999999,229
5748,2,10,0.15,229
5748,3,10,0.1,229
5786,1,10,0.7499999999999999,230
5786,2,10,0.15,230
5786,3,10,0.1,230
5794,1,10,0.7499999999999999,231
5794,2,10,0.15,231
5794,3,10,0.1,231
5836,1,10,0.7499999999999999,232
5836,2,10,0.15,232
5836,3,10,0.1,232
5838,1,10,0.8823529411764706,233
5838,1,100,0.0,233
5838,1,1000,0.0,233
5838,2,10,0.0,233
5838,2,100,0.0,233
5838,2,1000,0.0,233
5838,3,10,0.1176470588235294,233
5838,3,100,0.0,233
5838,3,1000,0.0,233
5850,1,10,0.7499999999999999,234
5850,2,10,0.15,234
5850,3,10,0.1,234
5854,1,10,0.7499999999999999,235
5854,2,10,0.15,235
5854,3,10,0.1,235
5870,1,10,0.7499999999999999,236
5870,2,10,0.15,236
5870,3,10,0.1,236
5888,1,10,0.7499999999999999,237
5888,2,10,0.15,237
5888,3,10,0.1,237
5891,1,10,0.7499999999999999,238
5891,2,10,0.15,238
5891,3,10,0.1,238
5904,1,10,0.7499999999999999,239
5904,2,10,0.15,239
5904,3,10,0.1,239
5942,1,10,0.7499999999999999,240
5942,2,10,0.15,240
5942,3,10,0.1,240
5943,1,10,0.7499999999999999,241
5943,2,10,0.15,241
5943,3,10,0.1,241
5992,1,10,0.7499999999999999,242
5992,2,10,0.15,242
5992,3,10,0.1,242
5997,1,10,0.8823529411764706,243
5997,1,100,0.0,243
5997,1,1000,0.0,243
5997,2,10,0.0,243
5997,2,100,0.0,243
5997,2,1000,0.0,243
5997,3,10,0.1176470588235294,243
5997,3,100,0.0,243
5997,3,1000,0.0,243
6006,1,10,0.7499999999999999,244
6006,2,10,0.15,244
6006,3,10,0.1,244
6030,1,10,0.7499999999999999,245
6030,2,10,0.15,245
6030,3,10,0.1,245
6062,1,10,0.7499999999999999,246
6062,2,10,0.15,246
6062,3,10,0.1,246
6078,1,10,0.7499999999999999,247
6078,2,10,0.15,247
6078,3,10,0.1,247
6094,1,10,0.7499999999999999,248
6094,2,10,0.15,248
6094,3,10,0.1,248
6191,1,10,0.7499999999999999,249
6191,2,10,0.15,249
6191,3,10,0.1,249
6201,1,10,0.7499999999999999,250
6201,2,10,0.15,250
6201,3,10,0.1,250
6213,1,10,0.7499999999999999,251
6213,2,10,0.15,251
6213,3,10,0.1,251
6226,1,10,0.7499999999999999,252
6226,2,10,0.15,252
6226,3,10,0.1,252
6246,1,10,0.7499999999999999,253
6246,2,10,0.15,253
6246,3,10,0.1,253
6259,1,10,0.7499999999999999,254
6259,2,10,0.15,254
6259,3,10,0.1,254
6280,1,10,0.7499999999999999,255
6280,2,10,0.15,255
6280,3,10,0.1,255
6304,1,10,0.7499999999999999,256
6304,2,10,0.15,256
6304,3,10,0.1,256
6318,1,10,0.7499999999999999,257
6318,2,10,0.15,257
6318,3,10,0.1,257
6323,1,10,0.7499999999999999,258
6323,2,10,0.15,258
6323,3,10,0.1,258
6329,1,10,0.8823529411764706,259
6329,1,100,0.0,259
6329,1,1000,0.0,259
6329,2,10,0.0,259
6329,2,100,0.0,259
6329,2,1000,0.0,259
6329,3,10,0.1176470588235294,259
6329,3,100,0.0,259
6329,3,1000,0.0,259
6344,1,10,0.7499999999999999,260
6344,2,10,0.15,260
6344,3,10,0.1,260
6359,1,10,0.7499999999999999,261
6359,2,10,0.15,261
6359,3,10,0.1,261
6438,1,10,0.7499999999999999,262
6438,2,10,0.15,262
6438,3,10,0.1,262
6502,1,10,0.7499999999999999,263
6502,2,10,0.15,263
6502,3,10,0.1,263
6505,1,10,0.7499999999999999,264
6505,2,10,0.15,264
6505,3,10,0.1,264
6644,1,10,0.7499999999999999,265
6644,2,10,0.15,265
6644,3,10,0.1,265
6657,1,10,0.7499999999999999,266
6657,2,10,0.15,266
6657,3,10,0.1,266
6702,1,10,0.7499999999999999,267
6702,2,10,0.15,267
6702,3,10,0.1,267
6720,1,10,0.7499999999999999,268
6720,2,10,0.15,268
6720,3,10,0.1,268
6766,1,10,0.7499999999999999,269
6766,2,10,0.15,269
6766,3,10,0.1,269
6779,1,10,0.7499999999999999,270
6779,2,10,0.15,270
6779,3,10,0.1,270
6805,1,10,0.7499999999999999,271
6805,2,10,0.15,271
6805,3,10,0.1,271
6847,1,10,0.7499999999999999,272
6847,2,10,0.15,272
6847,3,10,0.1,272
6859,1,10,0.7499999999999999,273
6859,2,10,0.15,273
6859,3,10,0.1,273
6891,1,10,0.7499999999999999,274
6891,2,10,0.15,274
6891,3,10,0.1,274
6904,1,10,0.7499999999999999,275
6904,2,10,0.15,275
6904,3,10,0.1,275
6909,1,10,0.7499999999999999,276
6909,2,10,0.15,276
6909,3,10,0.1,276
6962,1,10,0.7499999999999999,277
6962,2,10,0.15,277
6962,3,10,0.1,277
6975,1,10,0.7499999999999999,278
6975,2,10,0.15,278
6975,3,10,0.1,278
7010,1,10,0.7499999999999999,279
7010,2,10,0.15,279
7010,3,10,0.1,279
7016,1,10,0.7499999999999999,280
7016,2,10,0.15,280
7016,3,10,0.1,280
7022,1,10,0.7499999999999999,281
7022,2,10,0.15,281
7022,3,10,0.1,281
7038,1,10,0.7499999999999999,282
7038,2,10,0.15,282
