block_id,A,B,probability,block_number
2138,1,1000,0.2,149
2164,1,10,0.6,150
2164,1,100,0.2,150
2164,1,1000,0.2,150
2167,1,10,0.6,151
2167,1,100,0.2,151
2167,1,1000,0.2,151
2174,3,10,0.2,152
2174,3,100,0.2,152
2174,3,1000,0.6,152
2175,1,10,0.6,153
2175,1,100,0.2,153
2175,1,1000,0.2,153
2198,1,10,0.6,154
2198,1,100,0.2,154
2198,1,1000,0.2,154
2199,1,10,0.6,155
2199,1,100,0.2,155
2199,1,1000,0.2,155
2214,1,10,0.6,156
2214,1,100,0.2,156
2214,1,1000,0.2,156
2228,1,10,0.6,157
2228,1,100,0.2,157
2228,1,1000,0.2,157
2256,1,10,0.8823529411764706,158
2256,1,100,0.0,158
2256,1,1000,0.0,158
2256,2,10,0.0,158
2256,2,100,0.0,158
2256,2,1000,0.0,158
2256,3,10,0.1176470588235294,158
2256,3,100,0.0,158
2256,3,1000,0.0,158
2259,3,10,0.2,159
2259,3,100,0.2,159
2259,3,1000,0.6,159
2268,1,10,0.6,160
2268,1,100,0.2,160
2268,1,1000,0.2,160
2311,3,10,0.2,161
2311,3,100,0.2,161
2311,3,1000,0.6,161
2327,1,10,0.6,162
2327,1,100,0.2,162
2327,1,1000,0.2,162
2346,1,10,0.6,163
2346,1,100,0.2,163
2346,1,1000,0.2,163
2376,3,10,0.2,164
2376,3,100,0.2,164
2376,3,1000,0.6,164
2377,1,10,0.6,165
2377,1,100,0.2,165
2377,1,1000,0.2,165
2384,1,10,0.6,166
2384,1,100,0.2,166
2384,1,1000,0.2,166
2411,1,10,0.6,167
2411,1,100,0.2,167
2411,1,1000,0.2,167
2428,1,10,0.6,168
2428,1,100,0.2,168
2428,1,1000,0.2,168
2436,1,10,0.6,169
2436,1,100,0.2,169
2436,1,1000,0.2,169
2438,3,10,0.2,170
2438,3,100,0.2,170
2438,3,1000,0.6,170
2482,1,10,0.6,171
2482,1,100,0.2,171
2482,1,1000,0.2,171
2500,1,10,0.6,172
2500,1,100,0.2,172
2500,1,1000,0.2,172
2533,1,10,0.6,173
2533,1,100,0.2,173
2533,1,1000,0.2,173
2546,1,10,0.6,174
2546,1,100,0.2,174
2546,1,1000,0.2,174
2551,3,10,0.2,175
2551,3,100,0.2,175
2551,3,1000,0.6,175
2564,1,10,0.6,176
2564,1,100,0.2,176
2564,1,1000,0.2,176
2596,3,10,0.2,177
2596,3,100,0.2,177
2596,3,1000,0.6,177
2606,3,10,0.2,178
2606,3,100,0.2,178
2606,3,1000,0.6,178
2616,3,10,0.2,179
2616,3,100,0.2,179
2616,3,1000,0.6,179
2656,3,10,0.2,180
2656,3,100,0.2,180
2656,3,1000,0.6,180
2658,1,10,0.8823529411764706,181
2658,1,100,0.0,181
2658,1,1000,0.0,181
2658,2,10,0.0,181
2658,2,100,0.0,181
2658,2,1000,0.0,181
2658,3,10,0.1176470588235294,181
2658,3,100,0.0,181
2658,3,1000,0.0,181
2660,3,10,0.2,182
2660,3,100,0.2,182
2660,3,1000,0.6,182
2711,1,10,0.6,183
2711,1,100,0.2,183
2711,1,1000,0.2,183
2715,3,10,0.2,184
2715,3,100,0.2,184
2715,3,1000,0.6,184
2735,1,10,0.6,185
2735,1,100,0.2,185
2735,1,1000,0.2,185
2739,1,10,0.6,186
2739,1,100,0.2,186
2739,1,1000,0.2,186
2746,1,10,0.6,187
2746,1,100,0.2,187
2746,1,1000,0.2,187
2748,3,10,0.2,188
2748,3,100,0.2,188
2748,3,1000,0.6,188
2751,1,10,0.6,189
2751,1,100,0.2,189
2751,1,1000,0.2,189
2785,1,10,0.6,190
2785,1,100,0.2,190
2785,1,1000,0.2,190
2808,1,10,0.6,191
2808,1,100,0.2,191
2808,1,1000,0.2,191
2891,1,10,0.6,192
2891,1,100,0.2,192
2891,1,1000,0.2,192
2895,1,10,0.6,193
2895,1,100,0.2,193
2895,1,1000,0.2,193
2896,3,10,0.2,194
2896,3,100,0.2,194
2896,3,1000,0.6,194
2901,3,10,0.2,195
2901,3,100,0.2,195
2901,3,1000,0.6,195
2911,3,10,0.2,196
2911,3,100,0.2,196
2911,3,1000,0.6,196
2914,1,10,0.6,197
2914,1,100,0.2,197
2914,1,1000,0.2,197
2915,1,10,0.6,198
2915,1,100,0.2,198
2915,1,1000,0.2,198
2917,3,10,0.2,199
2917,3,100,0.2,199
2917,3,1000,0.6,199
2920,3,10,0.2,200
2920,3,100,0.2,200
2920,3,1000,0.6,200
2921,3,10,0.2,201
2921,3,100,0.2,201
2921,3,1000,0.6,201
2925,3,10,0.2,202
2925,3,100,0.2,202
2925,3,1000,0.6,202
2932,1,10,0.6,203
2932,1,100,0.2,203
2932,1,1000,0.2,203
2960,1,10,0.6,204
2960,1,100,0.2,204
2960,1,1000,0.2,204
2972,3,10,0.2,205
2972,3,100,0.2,205
2972,3,1000,0.6,205
3000,1,10,0.6,206
3000,1,100,0.2,206
3000,1,1000,0.2,206
3019,1,10,0.6,207
3019,1,100,0.2,207
3019,1,1000,0.2,207
3022,3,10,0.2,208
3022,3,100,0.2,208
3022,3,1000,0.6,208
3047,1,10,0.6,209
3047,1,100,0.2,209
3047,1,1000,0.2,209
3048,1,10,0.6,210
3048,1,100,0.2,210
3048,1,1000,0.2,210
3076,3,10,0.2,211
3076,3,100,0.2,211
3076,3,1000,0.6,211
3079,3,10,0.2,212
3079,3,100,0.2,212
3079,3,1000,0.6,212
3080,1,10,0.6,213
3080,1,100,0.2,213
3080,1,1000,0.2,213
3093,3,10,0.2,214
3093,3,100,0.2,214
3093,3,1000,0.6,214
3120,1,10,0.6,215
3120,1,100,0.2,215
3120,1,1000,0.2,215
3121,1,10,0.6,216
3121,1,100,0.2,216
3121,1,1000,0.2,216
3132,3,10,0.2,217
3132,3,100,0.2,217
3132,3,1000,0.6,217
3146,1,10,0.6,218
3146,1,100,0.2,218
3146,1,1000,0.2,218
3165,1,10,0.6,219
3165,1,100,0.2,219
3165,1,1000,0.2,219
3171,1,10,0.6,220
3171,1,100,0.2,220
3171,1,1000,0.2,220
3179,1,10,0.6,221
3179,1,100,0.2,221
3179,1,1000,0.2,221
3181,3,10,0.2,222
3181,3,100,0.2,222
3181,3,1000,0.6,222
3196,1,10,0.6,223
3196,1,100,0.2,223
3196,1,1000,0.2,223
3214,1,10,0.6,224
3214,1,100,0.2,224
3214,1,1000,0.2,224
3224,1,10,0.6,225
3224,1,100,0.2,225
3224,1,1000,0.2,225
3229,1,10,0.6,226
3229,1,100,0.2,226
3229,1,1000,0.2,226
3244,3,10,0.2,227
3244,3,100,0.2,227
3244,3,1000,0.6,227
3296,3,10,0.2,228
3296,3,100,0.2,228
3296,3,1000,0.6,228
3335,1,10,0.6,229
3335,1,100,0.2,229
3335,1,1000,0.2,229
3343,1,10,0.6,230
3343,1,100,0.2,230
3343,1,1000,0.2,230
3348,1,10,0.6,231
3348,1,100,0.2,231
3348,1,1000,0.2,231
3352,1,10,0.6,232
3352,1,100,0.2,232
3352,1,1000,0.2,232
3371,1,10,0.8823529411764706,233
3371,1,100,0.0,233
3371,1,1000,0.0,233
3371,2,10,0.0,233
3371,2,100,0.0,233
3371,2,1000,0.0,233
3371,3,10,0.1176470588235294,233
3371,3,100,0.0,233
3371,3,1000,0.0,233
3407,1,10,0.6,234
3407,1,100,0.2,234
3407,1,1000,0.2,234
3428,3,10,0.2,235
3428,3,100,0.2,235
3428,3,1000,0.6,235
3459,1,10,0.6,236
3459,1,100,0.2,236
3459,1,1000,0.2,236
3494,3,10,0.2,237
3494,3,100,0.2,237
3494,3,1000,0.6,237
3524,1,10,0.6,238
3524,1,100,0.2,238
3524,1,1000,0.2,238
3539,3,10,0.2,239
3539,3,100,0.2,239
3539,3,1000,0.6,239
3554,3,10,0.2,240
3554,3,100,0.2,240
3554,3,1000,0.6,240
3564,1,10,0.6,241
3564,1,100,0.2,241
3564,1,1000,0.2,241
3567,3,10,0.2,242
3567,3,100,0.2,242
3567,3,1000,0.6,242
3583,1,10,0.6,243
3583,1,100,0.2,243
3583,1,1000,0.2,243
3593,1,10,0.6,244
3593,1,100,0.2,244
3593,1,1000,0.2,244
3618,3,10,0.2,245
3618,3,100,0.2,245
3618,3,1000,0.6,245
3629,3,10,0.2,246
3629,3,100,0.2,246
3629,3,1000,0.6,246
3635,1,10,0.6,247
3635,1,100,0.2,247
3635,1,1000,0.2,247
3645,3,10,0.2,248
3645,3,100,0.2,248
3645,3,1000,0.6,248
3656,1,10,0.6,249
3656,1,100,0.2,249
3656,1,1000,0.2,249
3660,1,10,0.6,250
3660,1,100,0.2,250
3660,1,1000,0.2,250
3664,1,10,0.6,251
3664,1,100,0.2,251
3664,1,1000,0.2,251
3705,3,10,0.2,252
3705,3,100,0.2,252
3705,3,1000,0.6,252
3709,1,10,0.6,253
3709,1,100,0.2,253
3709,1,1000,0.2,253
3749,1,10,0.6,254
3749,1,100,0.2,254
3749,1,1000,0.2,254
3756,1,10,0.6,255
3756,1,100,0.2,255
3756,1,1000,0.2,255
3812,1,10,0.6,256
3812,1,100,0.2,256
3812,1,1000,0.2,256
3827,1,10,0.6,257
3827,1,100,0.2,257
3827,1,1000,0.2,257
3855,3,10,0.2,258
3855,3,100,0.2,258
3855,3,1000,0.6,258
3871,3,10,0.2,259
3871,3,100,0.2,259
3871,3,1000,0.6,259
3893,3,10,0.2,260
3893,3,100,0.2,260
3893,3,1000,0.6,260
3901,1,10,0.6,261
3901,1,100,0.2,261
3901,1,1000,0.2,261
3906,1,10,0.6,262
3906,1,100,0.2,262
3906,1,1000,0.2,262
3914,1,10,0.6,263
3914,1,100,0.2,263
3914,1,1000,0.2,263
3939,1,10,0.6,264
3939,1,100,0.2,264
3939,1,1000,0.2,264
3956,3,10,0.2,265
3956,3,100,0.2,265
3956,3,1000,0.6,265
3965,1,10,0.6,266
3965,1,100,0.2,266
3965,1,1000,0.2,266
3976,1,10,0.6,267
3976,1,100,0.2,267
3976,1,1000,0.2,267
4010,1,10,0.6,268
4010,1,100,0.2,268
4010,1,1000,0.2,268
4018,3,10,0.2,269
4018,3,100,0.2,269
4018,3,1000,0.6,269
4019,1,10,0.6,270
4019,1,100,0.2,270
4019,1,1000,0.2,270
4026,1,10,0.6,271
4026,1,100,0.2,271
4026,1,1000,0.2,271
4036,3,10,0.2,272
4036,3,100,0.2,272
4036,3,1000,0.6,272
4052,3,10,0.2,273
4052,3,100,0.2,273
4052,3,1000,0.6,273
4056,1,10,0.6,274
4056,1,100,0.2,274
4056,1,1000,0.2,274
4063,3,10,0.2,275
4063,3,100,0.2,275
4063,3,1000,0.6,275
4070,3,10,0.2,276
4070,3,100,0.2,276
4070,3,1000,0.6,276
4099,1,10,0.6,277
4099,1,100,0.2,277
4099,1,1000,0.2,277
4170,1,10,0.6,278
4170,1,100,0.2,278
4170,1,1000,0.2,278
4175,1,10,0.6,279
4175,1,100,0.2,279
4175,1,1000,0.2,279
4176,1,10,0.6,280
4176,1,100,0.2,280
4176,1,1000,0.2,280
4178,1,10,0.6,281
4178,1,100,0.2,281
4178,1,1000,0.2,281
4190,1,10,0.6,282
4190,1,100,0.2,282
4190,1,1000,0.2,282
4203,1,10,0.6,283
4203,1,100,0.2,283
4203,1,1000,0.2,283
4233,1,10,0.6,284
4233,1,100,0.2,284
4233,1,1000,0.2,284
4248,1,10,0.6,285
4248,1,100,0.2,285
4248,1,1000,0.2,285
4292,3,10,0.2,286
4292,3,100,0.2,286
4292,3,1000,0.6,286
4309,1,10,0.8823529411764706,287
4309,1,100,0.0,287
4309,1,1000,0.0,287
4309,2,10,0.0,287
4309,2,100,0.0,287
4309,2,1000,0.0,287
4309,3,10,0.1176470588235294,287
4309,3,100,0.0,287
4309,3,1000,0.0,287
4318,1,10,0.6,288
4318,1,100,0.2,288
4318,1,1000,0.2,288
4319,1,10,0.6,289
4319,1,100,0.2,289
4319,1,1000,0.2,289
4329,1,10,0.6,290
4329,1,100,0.2,290
4329,1,1000,0.2,290
4330,3,10,0.2,291
4330,3,100,0.2,291
4330,3,1000,0.6,291
4333,3,10,0.2,292
4333,3,100,0.2,292
4333,3,1000,0.6,292
4348,3,10,0.2,293
4348,3,100,0.2,293
4348,3,1000,0.6,293
4357,1,10,0.8823529411764706,294
4357,1,100,0.0,294
4357,1,1000,0.0,294
4357,2,10,0.0,294
4357,2,100,0.0,294
4357,2,1000,0.0,294
4357,3,10,0.1176470588235294,294
4357,3,100,0.0,294
4357,3,1000,0.0,294
4378,1,10,0.6,295
4378,1,100,0.2,295
4378,1,1000,0.2,295
4379,1,10,0.6,296
4379,1,100,0.2,296
4379,1,1000,0.2,296
4388,1,10,0.6,297
4388,1,100,0.2,297
4388,1,1000,0.2,297
4395,3,10,0.2,298
4395,3,100,0.2,298
4395,3,1000,0.6,298
4417,1,10,0.6,299
4417,1,100,0.2,299
4417,1,1000,0.2,299
4419,1,10,0.6,300
4419,1,100,0.2,300
4419,1,1000,0.2,300
4432,3,10,0.2,301
4432,3,100,0.2,301
4432,3,1000,0.6,301
4438,3,10,0.2,302
4438,3,100,0.2,302
4438,3,1000,0.6,302
4443,3,10,0.2,303
4443,3,100,0.2,303
4443,3,1000,0.6,303
4454,3,10,0.2,304
4454,3,100,0.2,304
4454,3,1000,0.6,304
4458,3,10,0.2,305
4458,3,100,0.2,305
4458,3,1000,0.6,305
4461,1,10,0.6,306
4461,1,100,0.2,306
4461,1,1000,0.2,306
4484,1,10,0.6,307
4484,1,100,0.2,307
4484,1,1000,0.2,307
4488,1,10,0.6,308
4488,1,100,0.2,308
4488,1,1000,0.2,308
4491,1,10,0.6,309
4491,1,100,0.2,309
4491,1,1000,0.2,309
4498,1,10,0.6,310
4498,1,100,0.2,310
4498,1,1000,0.2,310
4499,1,10,0.6,311
4499,1,100,0.2,311
4499,1,1000,0.2,311
4505,3,10,0.2,312
4505,3,100,0.2,312
4505,3,1000,0.6,312
4546,1,10,0.8823529411764706,313
4546,1,100,0.0,313
4546,1,1000,0.0,313
4546,2,10,0.0,313
4546,2,100,0.0,313
4546,2,1000,0.0,313
4546,3,10,0.1176470588235294,313
4546,3,100,0.0,313
4546,3,1000,0.0,313
4549,3,10,0.2,314
4549,3,100,0.2,314
4549,3,1000,0.6,314
4569,3,10,0.2,315
4569,3,100,0.2,315
4569,3,1000,0.6,315
4571,1,10,0.6,316
4571,1,100,0.2,316
4571,1,1000,0.2,316
4587,3,10,0.2,317
4587,3,100,0.2,317
4587,3,1000,0.6,317
4610,1,10,0.6,318
4610,1,100,0.2,318
4610,1,1000,0.2,318
4665,1,10,0.6,319
4665,1,100,0.2,319
4665,1,1000,0.2,319
4694,3,10,0.2,320
4694,3,100,0.2,320
4694,3,1000,0.6,320
4695,1,10,0.6,321
4695,1,100,0.2,321
4695,1,1000,0.2,321
4697,1,10,0.6,322
4697,1,100,0.2,322
4697,1,1000,0.2,322
4707,1,10,0.6,323
4707,1,100,0.2,323
4707,1,1000,0.2,323
4715,3,10,0.2,324
4715,3,100,0.2,324
4715,3,1000,0.6,324
4727,1,10,0.8823529411764706,325
4727,1,100,0.0,325
4727,1,1000,0.0,325
4727,2,10,0.0,325
4727,2,100,0.0,325
4727,2,1000,0.0,325
4727,3,10,0.1176470588235294,325
4727,3,100,0.0,325
4727,3,1000,0.0,325
